StoreNumber,minuteClinicID,opticalClinicID,storeType,covaxInd,bannerBrandInd,bannerBrandDesc,minuteClinicName,pharmacyNCPDPProviderIdentifier,addressLine,addressCityDescriptionText,addressState,addressZipCode,addressCountry,geographicLatitudePoint,geographicLongitudePoint,indicatorStoreTwentyFourHoursOpen,indicatorPrescriptionService,indicatorPhotoCenterService,indicatorMinuteClinicService,indicatorOpticalService,instorePickupService,indicatorDriveThruService,indicatorPharmacyTwentyFourHoursOpen,rxConvertedFlag,indicatorCircularConverted,indicatorH1N1FluShot,indicatorRxFluFlag,indicatorWicService,snapIndicator,indicatorVaccineServiceSupport,indicatorPneumoniaShotService,indicatorWeeklyAd,indicatorCVSStore,indicatorStorePickup,storeLocationTimeZone,storePhonenumber,pharmacyPhonenumber,adVersionCdCurrent,distance,locationID,waittime,hmpilstatus,sameDayStatus,addedWTLunchDuration,ageThreshold,gracePeriod,alertMessage,waitTimeEnabled,scheduleEnabled,hmpilEnabled,waitTimeOpenBuffer,waitTimeCloseBuffer,checkInReminder,sameDayEnabled,reasonforvisits,storeHours_Mon,storeHours_Tue,storeHours_Wed,storeHours_Thu,storeHours_Fri,storeHours_Sat,storeHours_Sun,minuteClinicHours_Mon,minuteClinicHours_Tue,minuteClinicHours_Wed,minuteClinicHours_Thu,minuteClinicHours_Fri,minuteClinicHours_Sat,minuteClinicHours_Sun,pharmacyHours_Mon,pharmacyHours_Tue,pharmacyHours_Wed,pharmacyHours_Thu,pharmacyHours_Fri,pharmacyHours_Sat,pharmacyHours_Sun,minuteClinicNpBreakHours_Mon,minuteClinicNpBreakHours_Tue,minuteClinicNpBreakHours_Wed,minuteClinicNpBreakHours_Thu,minuteClinicNpBreakHours_Fri,minuteClinicNpBreakHours_Sat,minuteClinicNpBreakHours_Sun
2798,508,0,0,Y,1,CVS,Inside CVS Pharmacy,1474838,3951 W 103RD ST,CHICAGO,IL,60655,US,41.705400,-87.720300,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,CST,7738813359,7738813359,H,19.07,1871,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
5836,1539,0,0,Y,1,CVS,Inside CVS Pharmacy,1477783,1228 E 53RD ST,CHICAGO,IL,60615,US,41.799800,-87.594700,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,CST,7737521425,7737521425,H,12.94,1872,NULL,NULL,Active,0,18,90,,N,N,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath",Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,8:00 AM - 4:30 PM,9:00 AM - 4:30 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,09:00 AM - 06:00 PM,09:00 AM - 05:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8738,14193,0,0,Y,1,CVS,Inside CVS Pharmacy,1479319,741 W 31ST,CHICAGO,IL,60616,US,41.837700,-87.645400,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,3125679044,3125679044,H,16.55,10759,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,09:00 AM - 06:00 PM,09:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8505,521,0,0,Y,1,CVS,Inside CVS Pharmacy,1479511,6748 W 111TH ST,WORTH,IL,60482,US,41.690800,-87.787300,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,CST,7083619701,7083619701,H,15.26,1865,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath",07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,08:00 AM - 10:00 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,08:00 AM - 08:00 PM,09:00 AM - 06:00 PM,09:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
2387,1263,0,0,Y,1,CVS,Inside CVS Pharmacy,1534684,130 E CLEVELAND RD,GRANGER,IN,46530,US,41.724500,-86.177000,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,5742472221,5742472221,E,30.42,1953,0,NULL,Active,0,18,90,,Y,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 10:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8645,1266,0,0,Y,1,CVS,Inside CVS Pharmacy,1560831,4501 LINCOLNWAY E,MISHAWAKA,IN,46544,US,41.665700,-86.107500,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,5742554729,5742554729,E,32.21,1950,0,NULL,Active,0,18,90,,Y,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 10:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
17009,2191,0,1,Y,5,TARGET,Inside Target,1477466,1154 S CLARK ST,CHICAGO,IL,60605,US,41.867900,-87.631100,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,CST,3122126301,3122126301,,14.68,3242,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",,,,,,,,9:00 AM - 7:30 PM,9:00 AM - 7:30 PM,9:00 AM - 7:30 PM,9:00 AM - 7:30 PM,9:00 AM - 7:30 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,09:00 AM - 06:00 PM,1:30 PM - 2:00 PM,1:30 PM - 2:00 PM,1:30 PM - 2:00 PM,1:30 PM - 2:00 PM,1:30 PM - 2:00 PM,1:30 PM - 2:00 PM,1:30 PM - 2:00 PM
6472,1499,0,0,Y,1,CVS,Inside CVS Pharmacy,1518072,410 S MAIN ST,GOSHEN,IN,46526,US,41.581800,-85.833800,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,5745332510,5745332510,E,32.48,1954,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Sleep Assessment | Fever and Cough or Shortness of breath",08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,09:00 AM - 07:00 PM,09:00 AM - 07:00 PM,09:00 AM - 07:00 PM,09:00 AM - 07:00 PM,09:00 AM - 07:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 2:00 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8287,177,0,0,Y,1,CVS,Inside CVS Pharmacy,2362781,21777 21 MILE RD,MACOMB,MI,48044,US,42.644400,-82.897500,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,5869492082,5869492082,B,17.27,1595,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Diabetic Retinopathy | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8091,289,0,0,Y,1,CVS,Inside CVS Pharmacy,2347373,33021 GARFIELD RD,FRASER,MI,48026,US,42.539400,-82.950500,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,5862935012,5862935012,B,20.91,1597,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8144,1921,0,0,Y,1,CVS,Inside CVS Pharmacy,2351776,46960 VAN DYKE AVE,SHELBY TOWNSHIP,MI,48317,US,42.639900,-83.032200,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,5867269220,5867269220,B,24.09,2714,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 10:00 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8113,178,0,0,Y,1,CVS,Inside CVS Pharmacy,2349252,2115 25 MILE RD,SHELBY TOWNSHIP,MI,48316,US,42.697600,-83.093200,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,2486522227,2486522227,B,27.57,1593,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | Health Screening | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8174,1981,0,0,Y,1,CVS,Inside CVS Pharmacy,2354885,1402 W 14 MILE RD,CLAWSON,MI,48017,US,42.533400,-83.161100,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,2484357314,2484357314,B,31.38,2712,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Diabetic Retinopathy | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath",08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,08:00 AM - 11:00 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,8:30 AM - 7:30 PM,9:00 AM - 5:30 PM,9:00 AM - 4:30 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
